"1.803168007338E+008","4.595010E+003","6.778651E+001","1.000000E+000"
"1.803168017338E+008","4.571419E+003","6.761227E+001","1.000000E+000"
"1.803168027338E+008","4.539587E+003","6.737646E+001","1.000000E+000"
"1.803168037338E+008","4.718318E+003","6.869002E+001","1.000000E+000"
"1.803168047338E+008","4.681533E+003","6.842173E+001","1.000000E+000"
"1.803168057338E+008","4.643833E+003","6.814568E+001","1.000000E+000"
"1.803168067338E+008","4.581723E+003","6.768842E+001","1.000000E+000"
"1.803168077338E+008","4.598045E+003","6.780889E+001","1.000000E+000"
"1.803168087338E+008","4.634151E+003","6.807460E+001","1.000000E+000"
"1.803168097338E+008","4.719626E+003","6.869953E+001","1.000000E+000"
"1.803168107338E+008","4.517071E+003","6.720916E+001","1.000000E+000"
"1.803168117338E+008","4.611788E+003","6.791015E+001","1.000000E+000"
"1.803168127338E+008","4.609729E+003","6.789499E+001","1.000000E+000"
"1.803168137338E+008","4.712931E+003","6.865079E+001","1.000000E+000"
"1.803168147338E+008","4.584611E+003","6.770975E+001","1.000000E+000"
"1.803168157338E+008","4.621031E+003","6.797816E+001","1.000000E+000"
"1.803168167338E+008","4.669058E+003","6.833051E+001","1.000000E+000"
"1.803168177338E+008","4.689417E+003","6.847932E+001","1.000000E+000"
"1.803168187338E+008","4.542801E+003","6.740031E+001","1.000000E+000"
"1.803168197338E+008","4.657838E+003","6.824835E+001","1.000000E+000"
"1.803168207338E+008","4.536247E+003","6.735166E+001","1.000000E+000"
"1.803168217338E+008","4.693565E+003","6.850960E+001","1.000000E+000"
"1.803168227338E+008","4.614817E+003","6.793245E+001","1.000000E+000"
"1.803168237338E+008","4.632612E+003","6.806329E+001","1.000000E+000"
"1.803168247338E+008","4.540920E+003","6.738634E+001","1.000000E+000"
"1.803168257338E+008","4.600985E+003","6.783056E+001","1.000000E+000"
"1.803168267338E+008","4.638815E+003","6.810885E+001","1.000000E+000"
"1.803168277338E+008","4.609559E+003","6.789373E+001","1.000000E+000"
"1.803168287338E+008","4.596350E+003","6.779639E+001","1.000000E+000"
"1.803168297338E+008","4.543152E+003","6.740291E+001","1.000000E+000"
"1.803168307338E+008","4.500177E+003","6.708336E+001","1.000000E+000"
"1.803168317338E+008","4.667194E+003","6.831686E+001","1.000000E+000"
"1.803168327338E+008","4.488689E+003","6.699768E+001","1.000000E+000"
"1.803168337338E+008","4.549708E+003","6.745153E+001","1.000000E+000"
"1.803168347338E+008","4.656545E+003","6.823888E+001","1.000000E+000"
"1.803168357338E+008","4.397546E+003","6.631400E+001","1.000000E+000"
"1.803168367338E+008","4.464679E+003","6.681825E+001","1.000000E+000"
"1.803168377338E+008","4.558860E+003","6.751933E+001","1.000000E+000"
"1.803168387338E+008","4.546235E+003","6.742577E+001","1.000000E+000"
"1.803168397338E+008","4.424708E+003","6.651848E+001","1.000000E+000"
"1.803168407338E+008","4.628088E+003","6.803005E+001","1.000000E+000"
"1.803168417338E+008","4.681708E+003","6.842301E+001","1.000000E+000"
"1.803168427338E+008","4.509111E+003","6.714992E+001","1.000000E+000"
"1.803168437338E+008","4.511575E+003","6.716826E+001","1.000000E+000"
"1.803168447338E+008","4.604666E+003","6.785769E+001","1.000000E+000"
"1.803168457338E+008","4.484233E+003","6.696442E+001","1.000000E+000"
"1.803168467338E+008","4.399346E+003","6.632756E+001","1.000000E+000"
"1.803168477338E+008","4.621093E+003","6.797862E+001","1.000000E+000"
"1.803168487338E+008","4.591394E+003","6.775983E+001","1.000000E+000"
"1.803168497338E+008","4.495011E+003","6.704484E+001","1.000000E+000"
"1.803168507338E+008","4.531719E+003","6.731805E+001","1.000000E+000"
"1.803168517338E+008","4.624163E+003","6.800120E+001","1.000000E+000"
"1.803168527338E+008","4.456122E+003","6.675419E+001","1.000000E+000"
"1.803168537338E+008","4.540918E+003","6.738634E+001","1.000000E+000"
"1.803168547338E+008","4.629866E+003","6.804311E+001","1.000000E+000"
"1.803168557338E+008","4.529383E+003","6.730069E+001","1.000000E+000"
"1.803168567338E+008","4.506895E+003","6.713341E+001","1.000000E+000"
"1.803168577338E+008","4.613478E+003","6.792258E+001","1.000000E+000"
"1.803168587338E+008","4.389237E+003","6.625132E+001","1.000000E+000"
"1.803168597338E+008","4.508312E+003","6.714396E+001","1.000000E+000"
"1.803168607338E+008","4.588454E+003","6.773813E+001","1.000000E+000"
"1.803168617338E+008","4.474983E+003","6.689532E+001","1.000000E+000"
"1.803168627338E+008","4.486230E+003","6.697932E+001","1.000000E+000"
"1.803168637338E+008","4.592473E+003","6.776779E+001","1.000000E+000"
"1.803168647338E+008","4.456468E+003","6.675678E+001","1.000000E+000"
"1.803168657338E+008","4.610389E+003","6.789985E+001","1.000000E+000"
"1.803168667338E+008","4.482138E+003","6.694878E+001","1.000000E+000"
"1.803168677338E+008","4.350865E+003","6.596109E+001","1.000000E+000"
"1.803168687338E+008","4.445379E+003","6.667368E+001","1.000000E+000"
"1.803168697338E+008","4.537162E+003","6.735846E+001","1.000000E+000"
"1.803168707338E+008","4.618441E+003","6.795911E+001","1.000000E+000"
"1.803168717338E+008","4.380593E+003","6.618605E+001","1.000000E+000"
"1.803168727338E+008","4.507956E+003","6.714131E+001","1.000000E+000"
"1.803168737338E+008","4.487594E+003","6.698950E+001","1.000000E+000"
"1.803168747338E+008","4.434182E+003","6.658965E+001","1.000000E+000"
"1.803168757338E+008","4.566151E+003","6.757330E+001","1.000000E+000"
"1.803168767338E+008","4.428753E+003","6.654887E+001","1.000000E+000"
"1.803168777338E+008","4.637491E+003","6.809913E+001","1.000000E+000"
"1.803168787338E+008","4.532641E+003","6.732489E+001","1.000000E+000"
"1.803168797338E+008","4.447499E+003","6.668958E+001","1.000000E+000"
"1.803168807338E+008","4.375439E+003","6.614710E+001","1.000000E+000"
"1.803168817338E+008","4.496442E+003","6.705551E+001","1.000000E+000"
"1.803168827338E+008","4.569332E+003","6.759683E+001","1.000000E+000"
"1.803168837338E+008","4.490596E+003","6.701191E+001","1.000000E+000"
"1.803168847338E+008","4.506601E+003","6.713123E+001","1.000000E+000"
"1.803168857338E+008","4.347120E+003","6.593269E+001","1.000000E+000"
"1.803168867338E+008","4.545671E+003","6.742159E+001","1.000000E+000"
"1.803168877338E+008","4.422303E+003","6.650040E+001","1.000000E+000"
"1.803168887338E+008","4.559526E+003","6.752426E+001","1.000000E+000"
"1.803168897338E+008","4.533041E+003","6.732786E+001","1.000000E+000"
"1.803168907338E+008","4.399265E+003","6.632696E+001","1.000000E+000"
"1.803168917338E+008","4.516348E+003","6.720378E+001","1.000000E+000"
"1.803168927338E+008","4.397275E+003","6.631196E+001","1.000000E+000"
"1.803168937338E+008","4.448208E+003","6.669489E+001","1.000000E+000"
"1.803168947338E+008","4.403519E+003","6.635902E+001","1.000000E+000"
"1.803168957338E+008","4.310335E+003","6.565314E+001","1.000000E+000"
"1.803168967338E+008","4.468920E+003","6.684998E+001","1.000000E+000"
"1.803168977338E+008","4.576347E+003","6.764870E+001","1.000000E+000"
"1.803168987338E+008","4.514592E+003","6.719071E+001","1.000000E+000"
"1.803168997338E+008","4.428147E+003","6.654433E+001","1.000000E+000"
"1.803169007338E+008","4.530488E+003","6.730890E+001","1.000000E+000"
"1.803169017338E+008","4.408214E+003","6.639438E+001","1.000000E+000"
"1.803169027338E+008","4.499546E+003","6.707866E+001","1.000000E+000"
"1.803169037338E+008","4.471486E+003","6.686917E+001","1.000000E+000"
"1.803169047338E+008","4.571169E+003","6.761042E+001","1.000000E+000"
"1.803169057338E+008","4.402605E+003","6.635213E+001","1.000000E+000"
"1.803169067338E+008","4.616105E+003","6.794193E+001","1.000000E+000"
"1.803169077338E+008","4.533291E+003","6.732972E+001","1.000000E+000"
"1.803169087338E+008","4.496608E+003","6.705676E+001","1.000000E+000"
"1.803169097338E+008","4.424110E+003","6.651398E+001","1.000000E+000"
"1.803169107338E+008","4.400949E+003","6.633965E+001","1.000000E+000"
"1.803169117338E+008","4.363146E+003","6.605411E+001","1.000000E+000"
"1.803169127338E+008","4.443822E+003","6.666200E+001","1.000000E+000"
"1.803169137338E+008","4.427968E+003","6.654298E+001","1.000000E+000"
"1.803169147338E+008","4.448540E+003","6.669738E+001","1.000000E+000"
"1.803169157338E+008","4.514543E+003","6.719035E+001","1.000000E+000"
"1.803169167338E+008","4.480415E+003","6.693590E+001","1.000000E+000"
"1.803169177338E+008","4.418893E+003","6.647475E+001","1.000000E+000"
"1.803169187338E+008","4.607930E+003","6.788174E+001","1.000000E+000"
"1.803169197338E+008","4.463778E+003","6.681151E+001","1.000000E+000"
"1.803169207338E+008","4.604792E+003","6.785862E+001","1.000000E+000"
"1.803169217338E+008","4.446876E+003","6.668491E+001","1.000000E+000"
